,seqlength,par1_size,par2_size,RF,F1,runtime
211,400,1,564,6,99.7340425531915,4.909641265869141
212,400,107,458,24,98.93617021276596,11.146735906600952
213,400,99,466,22,99.02482269503547,11.07565689086914
214,400,9,556,2,99.91134751773049,7.823633670806885
215,400,1,564,2,99.91134751773049,4.912813901901245
216,400,2,563,12,99.46808510638297,6.721648216247559
217,400,1,564,0,100.0,4.900173902511597
218,400,4,561,2,99.91134751773049,6.9837095737457275
219,400,31,534,6,99.7340425531915,8.980818748474121
220,400,25,540,10,99.55673758865247,8.764405488967896
221,400,1,564,0,100.0,4.900296449661255
222,400,1,564,2,99.91134751773049,4.917065858840942
223,400,2,563,2,99.91134751773049,6.710715055465698
224,400,7,558,4,99.82269503546101,7.439749479293823
225,400,3,562,8,99.64539007092199,6.791571855545044
226,400,1,564,8,99.64539007092199,4.909425735473633
227,400,1,564,0,100.0,4.921605110168457
228,400,1,564,2,99.91134751773049,4.916134834289551
229,400,1,564,0,100.0,5.0195159912109375
230,400,3,562,4,99.82269503546101,6.785704612731934
231,400,1,564,0,100.0,4.891882419586182
232,400,1,564,0,100.0,4.918436527252197
233,400,1,564,0,100.0,4.903198957443237
234,400,9,556,12,99.46808510638297,7.820164680480957
235,400,12,553,10,99.55673758865247,8.107760667800903
236,400,1,564,0,100.0,4.904955148696899
237,400,77,488,22,99.02482269503547,10.489964485168457
238,400,1,564,16,99.29078014184397,4.910069704055786
239,400,1,564,2,99.91134751773049,4.894753932952881
240,400,1,564,4,99.82269503546101,4.8970866203308105
241,400,1,564,0,100.0,4.889953374862671
242,400,1,564,0,100.0,4.907878160476685
243,400,331,234,34,98.49290780141844,13.55968451499939
244,400,1,564,6,99.7340425531915,4.89051079750061
245,400,1,564,2,99.91134751773049,5.03446102142334
246,400,1,564,0,100.0,4.912466764450073
247,400,18,547,22,99.02482269503547,8.474569320678711
248,400,14,551,6,99.7340425531915,8.220949411392212
249,400,11,554,14,99.37943262411348,8.052101135253906
250,400,3,562,8,99.64539007092199,6.8147478103637695
251,400,2,563,4,99.82269503546101,6.705272436141968
252,400,1,564,2,99.91134751773049,4.908613443374634
253,400,315,250,8,99.64539007092199,13.805708885192871
254,400,9,556,8,99.64539007092199,7.881140232086182
255,400,3,562,2,99.91134751773049,6.82302188873291
256,400,2,563,16,99.29078014184397,6.675110101699829
257,400,2,563,14,99.37943262411348,6.708390474319458
258,400,2,563,6,99.7340425531915,6.677416086196899
259,400,2,563,8,99.64539007092199,6.697659015655518
260,400,1,564,0,100.0,4.912209749221802
261,400,1,564,0,100.0,4.890995979309082
262,400,2,563,10,99.55673758865247,6.689049959182739
263,400,1,564,0,100.0,4.901269912719727
264,400,2,563,4,99.82269503546101,6.675995588302612
265,400,1,564,2,99.91134751773049,4.9019224643707275
266,400,70,495,18,99.20212765957446,10.240578651428223
267,400,2,563,2,99.91134751773049,6.7046496868133545
268,400,1,564,0,100.0,4.938821315765381
269,400,4,561,8,99.64539007092199,6.989367246627808
270,400,1,564,0,100.0,4.9016923904418945
271,400,2,563,0,100.0,6.723473072052002
272,400,8,557,2,99.91134751773049,7.702303409576416
273,400,16,549,10,99.55673758865247,8.222399711608887
274,400,1,564,0,100.0,4.817074537277222
275,400,1,564,8,99.64539007092199,4.808108568191528
276,400,1,564,0,100.0,4.801915645599365
277,400,5,560,2,99.91134751773049,6.955599784851074
278,400,2,563,4,99.82269503546101,6.57475471496582
279,400,1,564,2,99.91134751773049,4.801825284957886
280,400,2,563,0,100.0,6.524329900741577
281,400,1,564,12,99.46808510638297,4.792806386947632
282,400,29,536,12,99.46808510638297,8.669293880462646
283,400,2,563,10,99.55673758865247,6.5241920948028564
284,400,1,564,2,99.91134751773049,4.798849821090698
285,400,2,563,2,99.91134751773049,6.540811777114868
286,400,109,456,20,99.11347517730496,10.873429536819458
287,400,2,563,0,100.0,6.569546699523926
288,400,1,564,0,100.0,4.797131061553955
289,400,3,562,0,100.0,6.672024965286255
290,400,564,1,2,99.91134751773049,4.8018646240234375
291,400,4,561,0,100.0,6.861514329910278
292,400,1,564,12,99.46808510638297,4.844958543777466
293,400,6,559,18,99.20212765957446,7.225076913833618
294,400,5,560,10,99.55673758865247,7.061793565750122
295,400,1,564,0,100.0,4.85217809677124
296,400,1,564,0,100.0,4.8361735343933105
297,400,1,564,4,99.82269503546101,4.826064348220825
298,400,8,557,2,99.91134751773049,7.5574986934661865
299,400,7,558,12,99.46808510638297,7.3788743019104
300,600,2,563,0,100.0,6.60174036026001
301,600,23,542,24,98.93617021276596,8.539493322372437
302,600,1,564,2,99.91134751773049,4.836914539337158
303,600,11,554,24,98.93617021276596,7.922811985015869
304,600,1,564,2,99.91134751773049,4.821083307266235
305,600,1,564,0,100.0,4.844654321670532
306,600,25,540,16,99.29078014184397,8.653581380844116
307,600,1,564,0,100.0,4.859884977340698
308,600,153,412,12,99.46808510638297,12.150329113006592
309,600,2,563,2,99.91134751773049,6.755041837692261
